frame,time_s,angle_deg,tip_x,tip_y,base_x,base_y,base_dir_deg,tip_dir_deg,n_skeleton,mid_x,mid_y,needle_len
2607,86.8131,19.401,497.37,262.54,847.00,298.50,-180.000,160.599,461,497.37,262.54,55.08
2608,86.8464,16.157,500.71,263.16,847.00,298.50,-180.000,163.843,466,500.71,263.16,58.39
2609,86.8797,16.148,500.71,263.20,847.00,298.50,-180.000,163.852,465,500.71,263.20,58.39
2610,86.9130,44.434,482.83,257.70,847.00,298.50,-180.000,135.566,450,482.83,257.70,24.75
2611,86.9463,46.543,482.35,256.59,847.00,298.50,-180.000,133.457,452,482.35,256.59,26.86
2612,86.9796,29.606,490.11,260.71,847.00,298.50,-180.000,150.394,452,490.11,260.71,42.54
2613,87.0129,29.606,490.11,260.71,847.00,298.50,-180.000,150.394,452,490.11,260.71,42.54
2614,87.0462,46.643,482.46,256.48,847.00,299.00,-180.000,133.357,477,482.46,256.48,26.86
2615,87.0795,47.028,483.00,256.93,847.00,298.50,-180.000,132.972,480,483.00,256.93,25.44
2616,87.1128,46.484,482.44,256.51,847.00,298.50,-180.000,133.516,481,482.44,256.51,26.86
2617,87.1461,45.202,482.79,256.70,847.00,298.50,-180.000,134.798,490,482.79,256.70,27.57
2618,87.1794,15.745,500.42,262.62,847.00,298.50,-180.000,164.255,450,500.42,262.62,57.40
2619,87.2127,18.759,498.86,261.81,847.00,298.50,-180.000,161.241,447,498.86,261.81,58.53
2620,87.2460,32.453,489.17,259.95,847.00,298.50,-180.000,147.547,434,489.17,259.95,42.72
2621,87.2793,15.394,499.55,262.76,847.00,298.50,-180.000,164.606,421,499.55,262.76,55.18
2622,87.3126,48.448,482.15,256.20,847.00,298.50,-180.000,131.552,427,482.15,256.20,27.57
2623,87.3459,15.593,499.54,262.72,847.00,298.50,-180.000,164.407,434,499.54,262.72,55.19
2624,87.3792,18.781,498.06,261.70,847.00,298.50,-180.000,161.219,442,498.06,261.70,56.31
2625,87.4125,20.436,497.19,261.21,847.00,298.50,-180.000,159.564,411,497.19,261.21,58.04
2626,87.4458,19.529,497.83,261.61,847.00,298.50,-180.000,160.471,414,497.83,261.61,56.70
2627,87.4791,17.856,498.22,262.01,847.00,298.50,-180.000,162.144,424,498.22,262.01,55.93
2628,87.5124,19.325,496.62,261.87,847.00,298.50,-180.000,160.675,465,496.62,261.87,50.64
2629,87.5457,16.040,500.19,262.29,847.00,298.50,-180.000,163.960,451,500.19,262.29,59.35
2630,87.5790,16.050,500.19,262.29,847.00,298.50,-180.000,163.950,439,500.19,262.29,59.35
2631,87.6123,16.569,500.60,262.89,847.00,298.50,-180.000,163.431,433,500.60,262.89,58.13
2632,87.6456,17.692,498.84,262.22,847.00,298.50,-180.000,162.308,453,498.84,262.22,54.67
2633,87.6789,47.152,483.11,256.82,847.00,299.00,-180.000,132.848,492,483.11,256.82,25.44
2634,87.7122,15.939,500.51,262.72,847.00,299.00,-180.000,164.061,522,500.51,262.72,55.22
2635,87.7455,0.622,499.52,266.48,847.00,299.00,-180.000,179.378,560,499.52,266.48,54.98
2636,87.7788,47.886,480.81,254.13,847.00,299.00,-180.000,132.114,567,480.81,254.13,32.49
2637,87.8121,21.429,496.70,261.36,847.00,299.00,-180.000,158.571,525,496.70,261.36,61.26
2638,87.8454,20.604,496.76,261.95,847.00,299.50,-180.000,159.396,558,496.76,261.95,56.42
2639,87.8787,20.371,496.79,260.95,847.00,299.50,-180.000,159.629,542,496.79,260.95,60.85
2640,87.9120,20.951,496.50,261.52,847.00,299.00,-180.000,159.049,543,496.50,261.52,60.88
2641,87.9453,20.936,496.52,261.49,847.00,299.00,-180.000,159.064,543,496.52,261.49,60.88
2642,87.9786,20.616,497.10,260.89,847.00,299.00,-180.000,159.384,595,497.10,260.89,64.02
2643,88.0119,21.027,497.10,260.74,847.00,299.00,-180.000,158.973,597,497.10,260.74,64.04
2644,88.0452,35.705,487.03,257.44,847.00,299.00,-180.000,144.295,615,487.03,257.44,44.05
2645,88.0785,35.705,487.03,257.44,847.00,299.00,-180.000,144.295,621,487.03,257.44,44.05
2646,88.1118,35.357,486.94,257.61,847.00,299.00,-180.000,144.643,597,486.94,257.61,44.06
2647,88.1451,33.034,488.55,258.77,847.00,299.00,-180.000,146.966,578,488.55,258.77,42.17
2648,88.1784,34.519,487.59,259.00,847.00,299.00,-180.000,145.481,597,487.59,259.00,38.27
2649,88.2117,34.519,487.59,259.00,847.00,299.00,-180.000,145.481,571,487.59,259.00,38.27
2650,88.2450,46.163,483.15,256.30,847.00,299.50,-180.000,133.837,597,483.15,256.30,31.80
2651,88.2783,19.175,497.77,261.40,847.00,299.50,-180.000,160.825,590,497.77,261.40,58.23
2652,88.3116,20.270,497.13,260.92,847.00,299.50,-180.000,159.730,558,497.13,260.92,59.56
2653,88.3449,19.069,497.77,261.44,847.00,299.00,-180.000,160.931,582,497.77,261.44,58.22
2654,88.3782,31.159,488.43,257.93,847.00,299.00,-180.000,148.841,644,488.43,257.93,52.12
2655,88.4115,31.159,488.43,257.93,847.00,299.00,-180.000,148.841,638,488.43,257.93,52.12
2656,88.4448,45.364,481.33,254.66,847.00,299.50,-180.000,134.636,608,481.33,254.66,36.74
2657,88.4781,45.767,481.39,254.61,847.00,299.50,-180.000,134.233,602,481.39,254.61,36.71
2658,88.5114,22.807,494.83,259.65,847.00,299.50,-180.000,157.193,631,494.83,259.65,64.22
2659,88.5447,22.836,494.84,259.64,847.00,299.50,-180.000,157.164,628,494.84,259.64,64.22
2660,88.5780,36.314,485.78,256.84,847.00,299.50,-180.000,143.686,676,485.78,256.84,46.66
2661,88.6113,46.861,481.08,254.42,847.00,299.50,-180.000,133.139,679,481.08,254.42,35.93
2662,88.6446,33.377,488.08,257.91,847.00,299.50,-180.000,146.623,720,488.08,257.91,51.62
2663,88.6779,25.359,493.78,259.69,847.00,299.50,-180.000,154.641,703,493.78,259.69,62.69
2664,88.7112,33.377,488.04,257.97,847.00,299.50,-180.000,146.623,710,488.04,257.97,51.62
2665,88.7445,27.141,492.28,259.34,847.00,299.50,-180.000,152.859,685,492.28,259.34,59.89
2666,88.7778,26.296,492.72,259.61,847.00,299.50,-180.000,153.704,712,492.72,259.61,60.84
2667,88.8111,26.311,492.73,259.59,847.00,299.50,-180.000,153.689,734,492.73,259.59,60.84
2668,88.8444,26.342,492.91,259.71,847.00,299.50,-180.000,153.658,716,492.91,259.71,61.28
2669,88.8777,27.197,492.30,259.28,847.00,299.50,-180.000,152.803,718,492.30,259.28,59.89
2670,88.9110,26.715,492.24,259.48,847.00,299.00,-180.000,153.285,729,492.24,259.48,59.92
2671,88.9443,1.799,495.97,267.06,847.00,299.00,-180.000,-178.201,767,495.97,267.06,54.04
2672,88.9776,1.878,495.97,267.04,847.00,299.00,-180.000,-178.122,775,495.97,267.04,54.04
2673,89.0109,1.878,495.97,267.04,847.00,299.00,-180.000,-178.122,773,495.97,267.04,54.04
2674,89.0442,25.110,493.97,260.39,847.00,299.00,-180.000,154.890,769,493.97,260.39,58.18
2675,89.0775,25.110,493.97,260.39,847.00,299.00,-180.000,154.890,801,493.97,260.39,58.18
2676,89.1108,27.117,492.26,259.38,847.00,299.00,-180.000,152.883,790,492.26,259.38,59.89
2677,89.1441,27.231,492.26,259.35,847.00,299.50,-180.000,152.769,790,492.26,259.35,59.89
2678,89.1774,27.780,492.22,259.34,847.00,299.00,-180.000,152.220,778,492.22,259.34,58.08
2679,89.2107,26.708,492.89,259.69,847.00,299.50,-180.000,153.292,762,492.89,259.69,58.58
2680,89.2440,27.141,492.25,259.39,847.00,299.50,-180.000,152.859,733,492.25,259.39,59.89
2681,89.2773,27.202,491.85,259.19,847.00,299.50,-180.000,152.798,735,491.85,259.19,60.78
2682,89.3106,27.832,491.38,259.02,847.00,299.50,-180.000,152.168,784,491.38,259.02,59.84
2683,89.3439,27.835,491.38,259.02,847.00,299.50,-180.000,152.165,774,491.38,259.02,59.84
2684,89.3772,24.984,494.31,259.71,847.00,299.00,-180.000,155.016,760,494.31,259.71,63.62
2685,89.4105,46.684,481.22,254.29,847.00,299.50,-180.000,133.316,764,481.22,254.29,35.94
2686,89.4438,46.684,481.22,254.29,847.00,299.50,-180.000,133.316,743,481.22,254.29,35.94
2687,89.4771,26.276,493.29,259.47,847.00,299.50,-180.000,153.724,725,493.29,259.47,61.74
2688,89.5104,26.276,493.29,259.47,847.00,299.50,-180.000,153.724,742,493.29,259.47,61.74
2689,89.5437,26.276,493.29,259.47,847.00,299.50,-180.000,153.724,675,493.29,259.47,61.74
2690,89.5770,46.646,480.46,254.07,847.00,299.50,-180.000,133.354,742,480.46,254.07,35.95
2691,89.6103,23.298,495.46,259.74,847.00,299.50,-180.000,156.702,719,495.46,259.74,63.68
2692,89.6436,24.899,494.36,259.62,847.00,299.50,-180.000,155.101,701,494.36,259.62,65.43
2693,89.6769,22.090,505.79,263.51,847.00,299.50,-180.000,157.910,713,505.79,263.51,41.93
2694,89.7102,26.185,492.90,259.28,847.00,299.50,-180.000,153.815,706,492.90,259.28,62.64
2695,89.7435,25.530,493.48,259.77,847.00,299.50,-180.000,154.470,714,493.48,259.77,61.31
2696,89.7768,24.900,494.18,259.99,847.00,299.50,-180.000,155.100,706,494.18,259.99,61.81
2697,89.8101,26.731,492.39,259.19,847.00,299.50,-180.000,153.269,696,492.39,259.19,61.70
2698,89.8434,26.710,492.79,259.40,847.00,299.50,-180.000,153.290,726,492.79,259.40,60.81
2699,89.8767,26.634,492.78,259.43,847.00,299.50,-180.000,153.366,737,492.78,259.43,60.82
2700,89.9100,0.297,494.99,266.68,847.00,299.00,-180.000,-179.703,743,494.99,266.68,58.00
2701,89.9433,0.297,494.99,266.68,847.00,299.00,-180.000,-179.703,718,494.99,266.68,58.00
2702,89.9766,0.421,494.99,266.66,847.00,299.00,-180.000,-179.579,728,494.99,266.66,58.01
2703,90.0099,0.421,494.99,266.66,847.00,299.00,-180.000,-179.579,730,494.99,266.66,58.01
2704,90.0432,0.947,494.01,267.19,847.00,299.00,-180.000,179.053,718,494.01,267.19,55.99
2705,90.0765,1.422,494.02,267.02,847.00,299.00,-180.000,178.578,738,494.02,267.02,55.98
2706,90.1098,1.066,494.01,267.21,847.00,299.00,-180.000,178.934,748,494.01,267.21,55.99
2707,90.1431,0.112,494.00,266.53,847.00,299.00,-180.000,179.888,746,494.00,266.53,56.00
2708,90.1764,0.112,494.00,266.53,847.00,299.00,-180.000,179.888,750,494.00,266.53,56.00
2709,90.2097,0.256,494.51,266.55,847.00,299.00,-180.000,179.744,767,494.51,266.55,57.00
2710,90.2430,1.375,495.02,267.18,847.00,299.00,-180.000,178.625,779,495.02,267.18,53.98
2711,90.2763,0.310,495.50,266.58,847.00,299.00,-180.000,179.690,781,495.50,266.58,58.99
2712,90.3096,8.854,479.33,266.43,847.00,299.00,-180.000,-171.146,796,479.33,266.43,28.81
2713,90.3429,23.670,495.48,261.25,847.00,299.00,-180.000,156.330,774,495.48,261.25,63.16
2714,90.3762,23.670,495.48,261.25,847.00,299.00,-180.000,156.330,760,495.48,261.25,63.16
2715,90.4095,47.136,481.49,254.98,847.00,299.00,-180.000,132.864,754,481.49,254.98,34.55
2716,90.4428,47.136,481.49,254.98,847.00,299.50,-180.000,132.864,751,481.49,254.98,34.55
2717,90.4761,47.136,481.49,254.98,847.00,299.50,-180.000,132.864,750,481.49,254.98,34.55
2718,90.5094,48.533,481.09,254.86,847.00,299.00,-180.000,131.467,729,481.09,254.86,33.79
2719,90.5427,23.478,495.01,260.74,847.00,299.00,-180.000,156.522,757,495.01,260.74,61.84
2720,90.5760,23.487,495.04,260.67,847.00,299.00,-180.000,156.513,732,495.04,260.67,61.84
2721,90.6093,22.923,495.55,260.78,847.00,299.00,-180.000,157.077,706,495.55,260.78,62.77
2722,90.6426,22.864,495.57,260.77,847.00,299.00,-180.000,157.136,711,495.57,260.77,62.77
2723,90.6759,22.864,495.57,260.77,847.00,299.00,-180.000,157.136,702,495.57,260.77,62.77
2724,90.7092,22.850,495.56,260.78,847.00,299.00,-180.000,157.150,702,495.56,260.78,62.77
2725,90.7425,22.850,495.56,260.78,847.00,299.00,-180.000,157.150,705,495.56,260.78,62.77
2726,90.7758,22.686,495.52,260.42,847.00,299.00,-180.000,157.314,748,495.52,260.42,64.23
2727,90.8091,1.491,491.98,266.74,847.00,299.00,-180.000,-178.509,766,491.98,266.74,52.01
2728,90.8424,9.371,480.40,266.38,847.00,299.00,-180.000,-170.629,777,480.40,266.38,28.94
2729,90.8757,0.672,491.99,266.55,847.00,299.50,-180.000,-179.328,777,491.99,266.55,52.01
2730,90.9090,0.672,491.99,266.55,847.00,299.50,-180.000,-179.328,769,491.99,266.55,52.01
2731,90.9423,1.002,490.48,266.52,847.00,299.50,-180.000,-178.998,750,490.48,266.52,49.01
2732,90.9756,1.002,490.48,266.52,847.00,299.50,-180.000,-178.998,766,490.48,266.52,49.01
2733,91.0089,0.500,492.99,266.56,847.00,299.00,-180.000,-179.500,772,492.99,266.56,54.01
2734,91.0422,0.213,494.99,266.59,847.00,299.00,-180.000,-179.787,809,494.99,266.59,58.00
2735,91.0755,24.943,494.49,260.40,847.00,299.00,-180.000,155.057,796,494.49,260.40,59.93
2736,91.1088,26.121,493.28,259.52,847.00,299.00,-180.000,153.879,804,493.28,259.52,61.74
2737,91.1421,26.949,492.95,259.52,847.00,299.00,-180.000,153.051,784,492.95,259.52,60.36
2738,91.1754,26.557,493.66,259.68,847.00,299.00,-180.000,153.443,753,493.66,259.68,61.72
2739,91.2087,25.627,494.46,260.29,847.00,299.00,-180.000,154.373,788,494.46,260.29,59.93
2740,91.2420,26.214,493.84,259.88,847.00,299.00,-180.000,153.786,790,493.84,259.88,61.28
2741,91.2753,33.203,488.85,258.28,847.00,299.00,-180.000,146.797,794,488.85,258.28,51.63
2742,91.3086,35.560,487.59,257.67,847.00,299.00,-180.000,144.440,785,487.59,257.67,48.94
2743,91.3419,28.311,491.56,259.02,847.00,299.00,-180.000,151.689,744,491.56,259.02,59.40
2744,91.3752,0.612,493.49,266.64,847.00,299.00,-180.000,-179.388,786,493.49,266.64,55.01
2745,91.4085,28.368,491.40,258.89,847.00,299.00,-180.000,151.632,808,491.40,258.89,59.80
2746,91.4418,28.368,491.40,258.89,847.00,299.00,-180.000,151.632,785,491.40,258.89,59.80
2747,91.4751,0.333,493.99,266.54,847.00,299.00,-180.000,-179.667,787,493.99,266.54,56.00
2748,91.5084,25.887,493.36,259.40,847.00,299.00,-180.000,154.113,770,493.36,259.40,63.56
2749,91.5417,27.479,492.26,259.31,847.00,299.00,-180.000,152.521,753,492.26,259.31,59.87
2750,91.5750,47.687,481.00,254.45,847.00,299.50,-180.000,132.313,731,481.00,254.45,35.92
2751,91.6083,0.287,495.00,266.58,847.00,299.50,-180.000,-179.713,784,495.00,266.58,58.00
2752,91.6416,9.012,480.46,266.74,847.00,299.00,-180.000,-170.988,833,480.46,266.74,28.96
2753,91.6749,47.965,481.60,254.36,847.00,299.00,-180.000,132.035,808,481.60,254.36,35.23
2754,91.7082,47.825,481.57,254.39,847.00,299.50,-180.000,132.175,770,481.57,254.39,35.24
2755,91.7415,46.966,480.90,254.13,847.00,299.50,-180.000,133.034,766,480.90,254.13,36.60
2756,91.7748,48.308,481.47,254.47,847.00,299.50,-180.000,131.692,761,481.47,254.47,35.21
2757,91.8081,48.034,481.55,254.40,847.00,299.50,-180.000,131.966,762,481.55,254.40,35.23
2758,91.8414,48.034,481.55,254.40,847.00,299.50,-180.000,131.966,758,481.55,254.40,35.23
2759,91.8747,49.703,481.12,254.33,847.00,299.50,-180.000,130.297,745,481.12,254.33,34.47
2760,91.9080,49.799,481.10,254.34,847.00,299.50,-180.000,130.201,761,481.10,254.34,34.47
2761,91.9413,27.710,493.61,260.05,847.00,299.50,-180.000,152.290,755,493.61,260.05,61.20
2762,91.9746,27.710,493.61,260.05,847.00,299.50,-180.000,152.290,760,493.61,260.05,61.20
2763,92.0079,27.769,493.62,260.03,847.00,299.50,-180.000,152.231,777,493.62,260.03,61.20
2764,92.0412,27.053,493.46,259.48,847.00,299.00,-180.000,152.947,786,493.46,259.48,62.15
2765,92.0745,10.174,480.04,267.20,847.00,299.00,-180.000,-169.826,842,480.04,267.20,27.91
2766,92.1078,10.320,480.52,267.10,847.00,299.00,-180.000,-169.680,834,480.52,267.10,26.92
2767,92.1411,0.694,493.99,266.79,847.00,299.00,-180.000,-179.306,779,493.99,266.79,56.01
2768,92.1744,0.828,493.99,266.84,847.00,299.00,-180.000,-179.172,795,493.99,266.84,56.01
2769,92.2077,0.525,494.99,266.73,847.00,299.00,-180.000,-179.475,758,494.99,266.73,58.01
2770,92.2410,0.642,493.99,266.72,847.00,299.00,-180.000,-179.358,793,493.99,266.72,56.01
2771,92.2743,0.444,494.99,266.69,847.00,299.00,-180.000,-179.556,793,494.99,266.69,58.01
2772,92.3076,0.627,493.49,266.68,847.00,299.00,-180.000,-179.373,794,493.49,266.68,55.01
2773,92.3409,0.418,494.99,266.68,847.00,299.00,-180.000,-179.582,792,494.99,266.68,58.01
2774,92.3742,0.418,494.99,266.68,847.00,299.00,-180.000,-179.582,793,494.99,266.68,58.01
2775,92.4075,0.688,494.49,266.76,847.00,299.00,-180.000,-179.312,800,494.49,266.76,57.01
2776,92.4408,0.473,494.49,266.67,847.00,299.00,-180.000,-179.527,800,494.49,266.67,57.01
2777,92.4741,0.630,494.99,266.76,847.00,299.00,-180.000,-179.370,761,494.99,266.76,58.01
2778,92.5074,0.299,495.00,266.68,847.00,299.00,-180.000,-179.701,740,495.00,266.68,56.00
2779,92.5407,9.040,480.53,266.16,847.00,299.00,-180.000,-170.960,758,480.53,266.16,28.95
2780,92.5740,27.948,492.84,259.02,847.00,299.00,-180.000,152.052,741,492.84,259.02,60.77
2781,92.6073,28.019,492.84,259.00,847.00,299.00,-180.000,151.981,759,492.84,259.00,60.77
2782,92.6406,0.341,492.50,266.54,847.00,299.00,-180.000,-179.659,777,492.50,266.54,53.00
2783,92.6739,0.458,494.99,266.73,847.00,299.00,-180.000,-179.542,787,494.99,266.73,58.01
2784,92.7072,0.680,494.51,266.45,847.00,299.00,-180.000,179.320,785,494.51,266.45,57.00
2785,92.7405,0.680,494.51,266.45,847.00,299.00,-180.000,179.320,800,494.51,266.45,57.00
2786,92.7738,0.680,494.51,266.45,847.00,299.00,-180.000,179.320,799,494.51,266.45,57.00
2787,92.8071,0.041,494.50,266.64,847.00,299.00,-180.000,-179.959,821,494.50,266.64,57.00
2788,92.8404,0.046,494.50,266.62,847.00,299.00,-180.000,-179.954,811,494.50,266.62,57.00
2789,92.8737,0.272,494.50,266.67,847.00,299.00,-180.000,-179.728,814,494.50,266.67,59.00
2790,92.9070,0.320,494.00,266.66,847.00,299.00,-180.000,-179.680,812,494.00,266.66,58.00
2791,92.9403,10.662,478.00,266.52,847.00,299.00,-180.000,-169.338,804,478.00,266.52,26.11
2792,92.9736,10.662,478.00,266.52,847.00,299.00,-180.000,-169.338,804,478.00,266.52,26.11
2793,93.0069,10.662,478.00,266.52,847.00,299.00,-180.000,-169.338,791,478.00,266.52,26.11
2794,93.0402,8.599,479.91,266.43,847.00,299.00,-180.000,-171.401,785,479.91,266.43,29.96
2795,93.0735,6.824,480.43,265.91,847.00,299.50,-180.000,-173.176,772,480.43,265.91,28.91
2796,93.1068,9.155,480.40,266.38,847.00,299.50,-180.000,-170.845,757,480.40,266.38,28.95
2797,93.1401,0.757,489.49,266.48,847.00,299.50,-180.000,-179.243,759,489.49,266.48,47.00
2798,93.1734,0.048,495.50,266.60,847.00,299.50,-180.000,179.952,801,495.50,266.60,59.00
2799,93.2067,0.048,495.50,266.60,847.00,299.50,-180.000,179.952,792,495.50,266.60,59.00
2800,93.2400,34.482,487.85,257.40,847.00,299.50,-180.000,145.518,773,487.85,257.40,52.33
2801,93.2733,34.665,487.88,257.34,847.00,299.50,-180.000,145.335,769,487.88,257.34,52.31
2802,93.3066,35.165,487.97,257.17,847.00,299.50,-180.000,144.835,772,487.97,257.17,52.24
2803,93.3399,36.292,487.61,256.89,847.00,299.00,-180.000,143.708,771,487.61,256.89,51.28
2804,93.3732,36.327,487.60,256.90,847.00,299.00,-180.000,143.673,756,487.60,256.90,51.28
2805,93.4065,36.255,487.62,256.88,847.00,299.00,-180.000,143.745,761,487.62,256.88,51.29
2806,93.4398,36.199,487.61,256.90,847.00,299.00,-180.000,143.801,763,487.61,256.90,51.29
2807,93.4731,1.894,489.47,266.72,847.00,299.00,-180.000,-178.106,748,489.47,266.72,45.01
2808,93.5064,35.473,488.03,257.07,847.00,299.00,-180.000,144.527,745,488.03,257.07,52.20
2809,93.5397,34.726,487.94,257.25,847.00,299.00,-180.000,145.274,751,487.94,257.25,52.30
2810,93.5730,30.976,489.76,257.90,847.00,299.00,-180.000,149.024,757,489.76,257.90,57.79
2811,93.6063,36.539,487.94,257.11,847.00,299.00,-180.000,143.461,755,487.94,257.11,50.44
2812,93.6396,29.277,492.06,258.47,847.00,299.00,-180.000,150.723,764,492.06,258.47,60.58
2813,93.6729,28.500,492.33,258.57,847.00,299.00,-180.000,151.500,765,492.33,258.57,62.90
2814,93.7062,27.848,492.81,258.70,847.00,299.00,-180.000,152.152,752,492.81,258.70,63.85
2815,93.7395,27.848,492.81,258.70,847.00,299.00,-180.000,152.152,761,492.81,258.70,63.85
2816,93.7728,25.652,494.53,259.11,847.00,299.00,-180.000,154.348,763,494.53,259.11,67.18
2817,93.8061,25.540,494.55,259.07,847.00,299.00,-180.000,154.460,744,494.55,259.07,67.19
2818,93.8394,25.399,495.37,259.49,847.00,299.00,-180.000,154.601,730,495.37,259.49,65.40
2819,93.8727,26.322,494.92,259.70,847.00,299.00,-180.000,153.678,791,494.92,259.70,63.07
2820,93.9060,26.618,493.73,259.02,847.00,299.00,-180.000,153.382,795,493.73,259.02,65.74
2821,93.9393,27.066,493.07,258.78,847.00,299.00,-180.000,152.934,786,493.07,258.78,64.35
2822,93.9726,27.066,493.07,258.78,847.00,299.00,-180.000,152.934,768,493.07,258.78,64.35
2823,94.0059,26.592,493.56,258.87,847.00,299.00,-180.000,153.408,766,493.56,258.87,65.29
2824,94.0392,26.592,493.56,258.87,847.00,299.00,-180.000,153.408,767,493.56,258.87,65.29
2825,94.0725,25.496,494.54,259.10,847.00,299.00,-180.000,154.504,734,494.54,259.10,67.20
2826,94.1058,27.753,492.61,258.59,847.00,299.00,-180.000,152.247,761,492.61,258.59,63.39
2827,94.1391,26.592,493.57,258.86,847.00,299.00,-180.000,153.408,766,493.57,258.86,65.29
2828,94.1724,35.591,488.17,257.56,847.00,299.50,-180.000,144.409,764,488.17,257.56,49.75
2829,94.2057,25.490,494.93,259.35,847.00,299.50,-180.000,154.510,768,494.93,259.35,66.29
2830,94.2390,25.071,495.74,259.82,847.00,299.50,-180.000,154.929,762,495.74,259.82,64.52
2831,94.2723,25.091,495.74,259.82,847.00,299.50,-180.000,154.909,768,495.74,259.82,64.52
2832,94.3056,25.091,495.74,259.82,847.00,299.50,-180.000,154.909,778,495.74,259.82,64.52
2833,94.3389,27.950,493.31,259.13,847.00,299.50,-180.000,152.050,778,493.31,259.13,59.83
2834,94.3722,27.973,493.30,259.15,847.00,299.50,-180.000,152.027,771,493.30,259.15,59.83
